device_brand,os,screen_size,Screen Damage,Charger Availability,rear_camera_mp,front_camera_mp,Storage (GB),RAM (GB),battery,weight,Year of Release,days_used,normalized_used_price,normalized_new_price,,Age (Years),Keyword Working,Battery Health (%),Old Phone Selling Price (Rs),Charger Availability
Panasonic,Android,12.83,1,0,13,5,16,4,3000,145,2017,866,4.54584472,5.073610093,,2.37260274,0,41.37931034,681.876708,1
Panasonic,Android,12.7,1,0,13,5,16,4,2200,133,2017,781,4.347564581,4.851717715,,2.139726027,0,30.34482759,652.1346872,1
Panasonic,Android,12.78,1,0,13,5,16,4,2600,156,2016,915,4.237000863,5.077982368,,2.506849315,0,35.86206897,635.5501295,1
Panasonic,Android,12.83,1,0,13,5,16,4,2500,155,2016,924,4.35504077,4.617098757,,2.531506849,0,34.48275862,653.2561155,1
Panasonic,Android,12.7,1,0,8,2,32,4,2000,126,2016,966,3.87245023,4.585579536,,2.646575342,0,27.5862069,580.8675345,1
Panasonic,Android,12.7,1,0,8,5,16,4,2800,138,2016,836,4.357221516,5.000180836,,2.290410959,0,38.62068966,653.5832274,1
Panasonic,Android,12.7,1,0,8,5,32,4,2450,147,2016,835,4.005877581,5.303056121,,2.287671233,0,33.79310345,600.8816372,1
Panasonic,Android,12.83,1,0,16,5,32,4,3000,142,2016,708,4.538602942,5.142481935,,1.939726027,0,41.37931034,680.7904413,1
Panasonic,Android,12.7,1,0,8,5,16,4,4000,167.5,2016,800,4.241902127,5.002132582,,2.191780822,0,55.17241379,636.2853191,1
Panasonic,Android,12.83,1,0,13,5,16,4,2700,151,2016,569,4.094844437,5.004013418,,1.55890411,0,37.24137931,614.2266656,1
Panasonic,Android,12.7,1,0,8,5,16,4,2000,151,2016,588,4.006605648,4.872598529,,1.610958904,0,27.5862069,600.9908472,1
Panasonic,Android,12.7,0,0,8,5,16,4,3200,155,2016,843,3.848230872,4.698296164,,2.309589041,0,44.13793103,577.2346308,0
Panasonic,Android,12.7,1,0,13,5,32,4,2350,145,2016,796,4.309993432,4.937921222,,2.180821918,0,32.4137931,646.4990148,1
Panasonic,Android,10.29,0,0,5,2,32,4,1600,151,2016,1039,3.698334613,4.270955399,,2.846575342,0,22.06896552,554.750192,0
Panasonic,Android,12.83,1,0,13,5,16,4,2500,145,2015,976,4.449802099,5.299816243,,2.673972603,0,34.48275862,667.4703149,1
Panasonic,Android,12.83,1,0,13,8,32,4,2910,141,2015,564,4.421487704,5.591658397,,1.545205479,0,40.13793103,663.2231556,1
Panasonic,Android,12.83,1,0,8,2,32,4,2500,158,2015,881,4.02123609,4.943426544,,2.41369863,0,34.48275862,603.1854135,1
Panasonic,Android,12.7,1,0,8,2,32,4,2000,135,2015,887,4.162937354,4.775672166,,2.430136986,0,27.5862069,624.4406031,1
Panasonic,Android,10.29,1,0,5,0.3,32,4,1800,138,2015,938,3.489513463,4.61254294,,2.569863014,0,24.82758621,523.4270195,1
Panasonic,Android,12.83,1,0,13,8,16,4,3500,147,2015,985,4.583640067,5.081280134,,2.698630137,0,48.27586207,687.5460101,1
Panasonic,Android,12.7,1,0,8,5,32,4,2000,110,2015,836,4.445353485,5.249337184,,2.290410959,0,27.5862069,666.8030228,1
Panasonic,Android,10.34,0,0,8,5,32,4,1980,135,2015,567,4.188745238,4.874662829,,1.553424658,0,27.31034483,628.3117857,0
Panasonic,Android,12.7,1,0,13,5,16,4,2500,131,2015,968,4.462915138,5.402497185,,2.652054795,0,34.48275862,669.4372707,1
Panasonic,Android,12.7,0,0,8,5,32,4,2100,135,2014,978,4.383275854,5.015490157,,2.679452055,0,28.96551724,657.4913781,0
Panasonic,Android,15.24,0,0,8,2,16,4,2800,173.8,2014,684,4.000583182,5.245074805,,1.873972603,0,38.62068966,600.0874773,0
Panasonic,Android,10.16,0,0,5,2,32,4,1500,117,2014,787,3.478775516,4.487624622,,2.156164384,0,20.68965517,521.8163274,0
Panasonic,Android,12.83,0,0,8,2,16,4,2500,148,2014,941,3.859044081,4.789323398,,2.578082192,0,34.48275862,578.8566122,0
Panasonic,Android,12.7,0,0,8,2,32,4,2000,155,2014,758,4.263102323,4.934186122,,2.076712329,0,27.5862069,639.4653485,0
Panasonic,Android,10.34,1,0,20.1,1.1,16,4,2600,204,2014,1043,4.294424174,6.719689254,,2.857534247,0,35.86206897,644.1636261,1
Panasonic,Android,12.7,0,0,8,1.3,16,4,2000,115,2014,635,3.953548752,4.783651043,,1.739726027,0,27.5862069,593.0323128,0
Panasonic,Android,12.7,0,0,13,2,16,4,2500,141,2014,1089,4.678606504,5.473194616,,2.983561644,0,34.48275862,701.7909756,0
Panasonic,Android,12.83,0,0,13,2,32,4,2500,141,2014,996,4.583333491,5.387700928,,2.728767123,0,34.48275862,687.5000237,0
Panasonic,Android,10.16,0,0,3.15,0.3,16,4,1300,120,2013,707,3.437207819,4.25561271,,1.936986301,0,17.93103448,515.5811729,0
Panasonic,Android,12.7,0,0,8,1.3,16,4,2500,135,2013,967,3.788951008,6.085683222,,2.649315068,0,34.48275862,568.3426512,0
Panasonic,Android,12.7,0,0,8,2,32,4,2000,133,2014,1014,4.330996464,5.133973243,,2.778082192,0,27.5862069,649.6494696,0
Others,Others,7.62,0,0,3.15,0.3,256,0.25,1030,102,2013,997,4.309321524,5.074986298,,2.731506849,0,14.20689655,646.3982286,0
Others,Android,10.36,1,0,12.6,2,16,4,2100,135,2013,731,4.028916757,5.908218799,,2.002739726,0,28.96551724,604.3375136,1
Others,Android,10.16,0,0,5,2,16,4,1400,125,2014,844,3.467921014,4.868994922,,2.312328767,0,19.31034483,520.1881521,0
Others,Android,12.7,0,0,5,0.3,1024,4,2200,170,2013,584,4.07090533,5.135798437,,1.6,0,30.34482759,610.6357995,0
Others,Android,12.7,0,0,13,0.3,16,4,3300,200,2013,1018,4.695102293,5.828798548,,2.789041096,0,45.51724138,704.265344,0
Others,Android,10.29,0,0,8,0.3,16,4,2400,154,2013,1068,4.393584584,5.395171808,,2.926027397,0,33.10344828,659.0376876,0
Others,Windows,12.7,0,0,8,2,32,4,2000,150,2014,968,4.383275854,5.123011145,,2.652054795,0,27.5862069,657.4913781,0
Others,Windows,10.16,0,0,8,0.3,16,4,2000,150,2014,913,3.873490056,4.520809837,,2.501369863,0,27.5862069,581.0235084,0
Others,Android,10.16,0,0,3.15,0.3,16,4,1500,120,2013,557,3.513334882,4.496470769,,1.526027397,0,20.68965517,527.0002323,0
Others,Android,10.24,0,0,8,1.2,16,4,2000,140,2013,847,4.05161102,5.340274716,,2.320547945,0,27.5862069,607.741653,0
Others,Android,10.16,0,0,8,0.3,16,4,1700,132,2013,588,3.733135545,4.78840799,,1.610958904,0,23.44827586,559.9703318,0
Others,Android,12.78,0,0,8,1.2,16,4,2100,140,2013,744,4.044103346,5.185876287,,2.038356164,0,28.96551724,606.6155019,0
Others,Android,12.7,0,0,8,2,16,4,2000,130,2013,903,4.337160013,5.298667305,,2.473972603,0,27.5862069,650.574002,0
Others,Android,12.7,0,0,5,0.3,16,4,2200,199,2013,783,4.099332104,5.01422883,,2.145205479,0,30.34482759,614.8998156,0
Others,Android,10.29,0,0,8,0.3,16,4,1800,134,2013,1010,4.080414657,4.776430795,,2.767123288,0,24.82758621,612.0621986,0
Others,Android,10.29,0,0,8,0.3,16,4,1850,158,2013,703,3.892024359,4.794550107,,1.926027397,0,25.51724138,583.8036539,0
Others,Android,10.24,0,0,8,0.3,16,4,1500,133,2013,712,3.925531355,4.78857449,,1.950684932,0,20.68965517,588.8297033,0
Others,Android,10.24,0,0,5,0.3,16,4,1500,190,2013,786,3.93808054,4.703657133,,2.153424658,0,20.68965517,590.712081,0
Others,Android,10.16,0,0,8,0.3,16,4,2500,134,2013,1052,3.922369297,4.790819533,,2.882191781,0,34.48275862,588.3553946,0
Others,Android,10.16,0,0,8,0.3,16,4,1500,124,2013,919,3.890390705,4.610257225,,2.517808219,0,20.68965517,583.5586058,0
Others,Android,10.16,0,0,5,0.3,16,4,1500,180,2013,706,3.65351131,4.61630793,,1.934246575,0,20.68965517,548.0266965,0
Others,Android,7.75,0,0,3.15,0.3,16,4,2000,130,2013,686,3.441058915,4.392719264,,1.879452055,0,27.5862069,516.1588373,0
Others,Android,25.43,0,0,2,0.3,32,4,7000,612,2013,1049,4.646599996,5.395852342,,2.873972603,0,96.55172414,696.9899994,0
Others,Android,23.04,0,0,2,2,32,4,8000,621,2013,1051,4.783483721,5.294510128,,2.879452055,0,110.3448276,717.5225582,0
Others,Android,19.94,0,0,2,0.3,32,4,4700,406,2013,1025,4.439587745,4.943711709,,2.808219178,0,64.82758621,665.9381618,0
Others,Android,20.32,0,0,5,0.3,16,4,6000,450,2013,913,4.748837536,5.478302864,,2.501369863,0,82.75862069,712.3256304,0
Others,Android,20.32,0,0,5,2,16,4,5300,450,2013,1005,4.840953518,5.291040958,,2.753424658,0,73.10344828,726.1430277,0
Others,Android,25.43,0,0,2,2,16,4,6400,680,2013,832,4.953712147,5.437905381,,2.279452055,0,88.27586207,743.0568221,0
Others,Android,25.43,0,0,2,2,16,4,6400,660,2013,927,4.940856399,5.242223092,,2.539726027,0,88.27586207,741.1284599,0
Others,Android,17.78,0,0,2,0.3,32,4,4000,305,2013,657,4.244056835,4.876265455,,1.8,0,55.17241379,636.6085253,0
Others,Android,17.78,0,0,2,0.3,16,4,3200,305,2013,783,4.216709677,4.700116663,,2.145205479,0,44.13793103,632.5064516,0
Others,Android,20.32,0,0,0.3,0.3,32,4,4700,490,2013,1039,4.365261888,5.298567335,,2.846575342,0,64.82758621,654.7892832,0
Others,Android,17.78,0,0,0.3,0.3,16,4,3200,305,2013,972,3.947003974,4.259576475,,2.663013699,0,44.13793103,592.0505961,0
Others,Android,17.78,0,0,0.3,0.3,32,4,3200,305,2013,884,4.02820476,4.24247717,,2.421917808,0,44.13793103,604.230714,0
Others,Android,17.78,0,0,0.3,0.3,16,4,3000,326,2013,626,4.176231722,4.865532448,,1.715068493,0,41.37931034,626.4347583,0
Others,Android,15.24,1,0,24,8,64,4,3500,210,2015,561,4.644102396,5.99436035,,1.536986301,0,48.27586207,696.6153594,1
Others,Android,10.36,0,0,8,8,32,4,2500,154,2015,652,4.033886593,4.856862321,,1.78630137,0,34.48275862,605.082989,0
Others,Android,10.36,1,0,8,5,16,4,2000,97,2015,1085,3.988613608,5.434289528,,2.97260274,0,27.5862069,598.2920412,1
Others,Android,10.29,0,0,5,2,32,4,2500,138,2015,890,4.057853454,4.60386934,,2.438356164,0,34.48275862,608.6780181,0
Others,Android,12.7,0,0,5,5,32,4,2000,152,2015,827,3.94022166,4.612939923,,2.265753425,0,27.5862069,591.033249,0
Others,Others,5.18,0,0,0.3,2,32,0.25,2500,154,2015,706,2.93385687,3.008154794,,1.934246575,0,34.48275862,440.0785305,0
Others,Android,10.16,0,0,0.3,0.3,16,4,2500,154,2015,641,3.159550359,3.888549649,,1.756164384,0,34.48275862,473.9325539,0
Others,Android,10.16,0,0,2,0.3,16,4,2500,154,2015,737,3.504956616,4.078892458,,2.019178082,0,34.48275862,525.7434924,0
Others,Android,12.7,1,0,13,5,16,4,2500,154,2015,813,4.259293869,5.306731865,,2.22739726,0,34.48275862,638.8940804,1
Others,Android,19.94,0,0,5,2,32,4,2500,154,2015,761,3.941775964,4.79015486,,2.084931507,0,34.48275862,591.2663946,0
Others,Others,5.28,0,0,2,0.3,128,0.25,2500,154,2015,746,3.612808017,3.673258073,,2.043835616,0,34.48275862,541.9212026,0
Others,Android,10.34,0,0,8,2,32,4,2500,151,2015,1087,3.708927149,4.600358629,,2.978082192,0,34.48275862,556.3390724,0
Others,Android,12.7,0,0,5,2,32,4,2500,150,2015,767,3.632309103,5.098279804,,2.101369863,0,34.48275862,544.8463655,0
Others,Android,12.83,1,0,13,5,16,4,2820,154,2015,699,4.200804473,5.200373722,,1.915068493,0,38.89655172,630.120671,1
Others,Android,10.29,0,0,5,2,32,4,2500,154,2015,570,3.598133841,4.685459017,,1.561643836,0,34.48275862,539.7200762,0
Others,Android,12.7,1,0,8,5,32,4,2500,154,2015,1082,3.99654796,5.072294674,,2.964383562,0,34.48275862,599.482194,1
Others,Android,12.7,0,0,8,2,32,4,2500,180,2015,816,4.097672352,5.079663721,,2.235616438,0,34.48275862,614.6508528,0
Others,Windows,10.16,0,0,5,0.3,16,4,2500,154,2015,930,3.740285242,4.089666973,,2.547945205,0,34.48275862,561.0427863,0
Others,Android,12.7,1,0,13,5,16,4,2400,120,2015,658,4.343025897,5.142481935,,1.802739726,0,33.10344828,651.4538846,1
Others,Android,12.7,0,0,13,5,16,4,2500,158,2015,903,4.434381865,5.401595716,,2.473972603,0,34.48275862,665.1572798,0
Others,Android,10.16,0,0,5,0.3,32,4,2500,154,2015,575,3.661251287,4.499920775,,1.575342466,0,34.48275862,549.1876931,0
Others,Android,10.36,0,0,8,5,16,4,2050,97.7,2015,962,4.45423101,5.34848753,,2.635616438,0,28.27586207,668.1346515,0
Others,Android,12.7,0,0,8,2,32,4,2500,154,2015,995,4.013134507,4.786074072,,2.726027397,0,34.48275862,601.9701761,0
Others,Android,10.34,1,0,8,5,16,4,2500,119,2015,724,3.787819402,5.016484819,,1.983561644,0,34.48275862,568.1729103,1
Others,Android,10.34,1,0,5,2,32,4,2500,154,2015,1023,4.017103482,4.799914263,,2.802739726,0,34.48275862,602.5655223,1
Others,Android,12.7,0,0,8,2,16,4,2500,154,2015,601,3.809547214,5.016816153,,1.646575342,0,34.48275862,571.4320821,0
Others,Android,12.7,0,0,8,2,32,4,2500,154,2015,766,4.030339232,5.003409249,,2.098630137,0,34.48275862,604.5508848,0
Others,Android,12.7,0,0,13,5,16,4,2500,154,2015,1007,4.327966358,5.079850363,,2.75890411,0,34.48275862,649.1949537,0
Others,Android,10.16,0,0,5,0.3,16,4,2500,154,2015,1009,3.897112393,4.493344371,,2.764383562,0,34.48275862,584.566859,0
Others,Android,10.16,0,0,5,0.3,16,4,2500,154,2015,1052,3.684118137,4.40366581,,2.882191781,0,34.48275862,552.6177206,0
Others,Android,12.7,0,0,5,0.3,32,4,2500,154,2015,667,3.891820298,4.388008706,,1.82739726,0,34.48275862,583.7730447,0
Others,Android,10.34,0,0,8,2,32,4,2500,154,2015,579,4.26394668,4.79628629,,1.58630137,0,34.48275862,639.592002,0
Others,Android,10.29,0,0,8,2,32,4,2100,150,2014,616,3.784644076,4.700298531,,1.687671233,0,28.96551724,567.6966114,0
Others,Android,10.29,0,0,5,0.3,32,4,2100,150,2014,661,3.656097965,4.604870141,,1.810958904,0,28.96551724,548.4146948,0
Others,Android,10.16,0,0,3.15,0.3,16,4,2100,150,2014,1043,3.456947397,4.10148567,,2.857534247,0,28.96551724,518.5421096,0
Others,Android,10.29,0,0,8,2,32,4,2100,150,2014,708,3.909820582,4.499476281,,1.939726027,0,28.96551724,586.4730873,0
Others,Android,10.34,0,0,8,2,32,4,2100,150,2014,1026,3.929666441,4.620846665,,2.810958904,0,28.96551724,589.4499662,0
Others,Others,5.18,0,0,0.3,2,64,0.25,2100,150,2014,617,2.033397603,2.937043277,,1.690410959,0,28.96551724,305.0096405,0
Others,Android,10.29,0,0,5,2,32,4,2100,150,2014,839,4.034063631,4.793225275,,2.298630137,0,28.96551724,605.1095447,0
Others,Android,12.7,0,0,8,2,32,4,2100,150,2014,606,4.110545942,4.78256295,,1.660273973,0,28.96551724,616.5818913,0
Others,Android,10.34,0,0,8,2,16,4,2100,150,2014,1009,3.838161157,4.708268144,,2.764383562,0,28.96551724,575.7241736,0
Others,Others,5.18,0,0,0.3,2,32,0.25,2100,150,2014,789,2.323367632,2.901421594,,2.161643836,0,28.96551724,348.5051448,0
Others,Android,10.08,0,0,3.15,0.3,512,0.25,2100,150,2014,818,3.100542638,4.115616697,,2.24109589,0,28.96551724,465.0813957,0
Others,Android,12.7,0,0,8,2,32,4,2100,150,2014,665,4.210793375,4.784905067,,1.821917808,0,28.96551724,631.6190063,0
Others,Others,7.67,0,0,0.3,2,128,0.25,2100,150,2014,555,2.396985768,3.359333178,,1.520547945,0,28.96551724,359.5478652,0
Others,Android,10.16,0,0,5,0.3,16,4,2100,150,2014,1008,3.774139298,4.50777784,,2.761643836,0,28.96551724,566.1208947,0
Others,Android,12.83,0,0,16,8,16,4,2500,150,2014,706,4.247065649,5.735959206,,1.934246575,0,34.48275862,637.0598474,0
Others,Android,12.7,0,0,13,5,16,4,2100,150,2014,823,4.176385273,5.076922286,,2.254794521,0,28.96551724,626.457791,0
Others,Android,12.7,0,0,13,5,16,4,2300,133,2014,953,4.021415382,5.304448532,,2.610958904,0,31.72413793,603.2123073,0
Others,Android,20.32,0,0,5,2,16,4,2100,150,2014,683,4.196901151,5.068338004,,1.871232877,0,28.96551724,629.5351727,0
Others,Android,10.16,0,0,5,0.3,16,4,2100,150,2014,569,3.75490125,4.372733588,,1.55890411,0,28.96551724,563.2351875,0
Others,Others,5.23,0,0,2,2,64,0.25,2100,150,2014,884,3.216873822,3.403860499,,2.421917808,0,28.96551724,482.5310733,0
Others,Android,7.75,0,0,2,0.3,512,0.25,2100,150,2014,848,3.131136911,4.103799721,,2.323287671,0,28.96551724,469.6705367,0
Others,Android,12.7,0,0,8,2,16,4,2100,167,2014,855,4.044103346,4.862135286,,2.342465753,0,28.96551724,606.6155019,0
Others,Android,10.29,0,0,5,2,32,4,2100,88.2,2014,988,3.649098584,4.780886644,,2.706849315,0,28.96551724,547.3647876,0
Others,Android,10.29,0,0,3.15,0.3,16,4,2100,150,2014,876,3.344274234,4.391605609,,2.4,0,28.96551724,501.6411351,0
Others,Android,10.29,0,0,5,0.3,16,4,2100,150,2014,981,3.63072054,4.394202211,,2.687671233,0,28.96551724,544.608081,0
Others,Android,10.34,0,0,5,2,16,4,2100,150,2014,924,3.864721732,4.399375273,,2.531506849,0,28.96551724,579.7082598,0
Others,Android,10.29,0,0,8,2,16,4,2100,150,2014,1014,3.696103299,4.939497266,,2.778082192,0,28.96551724,554.4154949,0
Others,Android,12.88,0,0,12,5,16,4,2100,220,2014,768,4.17776617,5.178519803,,2.104109589,0,28.96551724,626.6649255,0
Others,Android,12.7,0,0,13,5,32,4,2000,154.5,2013,834,4.326513925,5.300913992,,2.284931507,0,27.5862069,648.9770888,0
Others,Android,10.36,0,0,8,5,16,4,2000,135,2013,681,4.511957804,5.350720045,,1.865753425,0,27.5862069,676.7936706,0
Others,Android,12.7,0,0,5,0.3,16,4,2000,154.5,2013,1041,4.043577445,5.000786958,,2.852054795,0,27.5862069,606.5366168,0
Others,Android,11.81,0,0,8,1,16,4,2000,154.5,2013,655,4.067487108,4.788241462,,1.794520548,0,27.5862069,610.1230662,0
Others,Android,10.29,0,0,5,0.3,16,4,2000,154.5,2013,976,3.726897521,4.86968598,,2.673972603,0,27.5862069,559.0346282,0
Others,Android,14.53,1,0,12,8,64,4,4000,220,2018,630,5.320078858,6.74563627,,1.726027397,0,55.17241379,798.0118287,1
Others,Android,12.88,1,0,13,8,64,4,4000,197,2017,565,4.349503443,6.619459685,,1.547945205,0,55.17241379,652.4255165,1
Realme,Android,15.32,1,0,13,25,64,4,3500,168,2018,422,4.836678654,4.868149646,,1.156164384,0,48.27586207,725.5017981,1
Realme,Android,15.32,1,0,13,16,128,4,3500,174,2018,574,4.998225274,5.3499606,,1.57260274,0,48.27586207,749.7337911,1
Realme,Android,15.29,1,0,13,5,16,4,4230,168,2018,416,4.335066046,4.587209861,,1.139726027,0,58.34482759,650.2599069,1
Realme,Android,15.29,1,0,13,8,64,4,4230,168,2018,562,4.614328124,4.795046467,,1.539726027,0,58.34482759,692.1492186,1
Realme,Android,15.24,1,0,13,8,128,4,3410,155,2018,674,4.668802046,4.864684239,,1.846575342,0,47.03448276,700.3203069,1
Samsung,Android,15.34,1,0,12,9,1024,4,4100,175,2019,291,5.569717606,6.957268991,,0.797260274,0,56.55172414,835.4576409,1
Samsung,Android,15.27,1,0,12,10,128,4,3400,157,2019,525,5.55597828,6.64548101,,1.438356164,0,46.89655172,833.396742,1
Samsung,Android,12.9,1,0,12,10,256,4,3100,150,2019,505,4.73523307,6.519574925,,1.383561644,0,42.75862069,710.2849605,1
Samsung,Android,17.86,1,0,12,9,512,4,4380,263,2019,428,5.978657891,7.468045125,,1.17260274,0,60.4137931,896.7986837,1
Samsung,Android,12.7,1,0,5,5,32,4,2600,169,2019,526,3.891412052,4.221564412,,1.44109589,0,35.86206897,583.7118078,1
Samsung,Android,15.34,1,0,12,16,128,4,5000,174,2019,363,4.597541159,5.516287559,,0.994520548,0,68.96551724,689.6311739,1
Samsung,Android,15.32,1,0,12,8,64,4,5000,186,2019,302,4.587617027,5.394036554,,0.82739726,0,68.96551724,688.1425541,1
Samsung,Android,15.8,1,0,12,5,32,4,3400,163,2019,190,4.236278058,4.594614672,,0.520547945,0,46.89655172,635.4417087,1
Samsung,Android,15.42,1,0,12,9,128,4,3700,169,2019,291,5.100597868,6.478140911,,0.797260274,0,51.03448276,765.0896802,1
Samsung,Android,15.42,1,0,12,32,128,4,4500,183,2019,298,5.242910359,6.038348133,,0.816438356,0,62.06896552,786.4365539,1
Samsung,Android,15.32,1,0,12,32,128,4,3500,169,2019,339,4.865378281,5.596494176,,0.928767123,0,48.27586207,729.8067422,1
Samsung,Android,15.34,1,0,12,25,128,4,4000,166,2019,377,4.824626949,5.858532975,,1.032876712,0,55.17241379,723.6940424,1
Samsung,Android,12.93,1,0,12,25,64,4,3100,140,2019,355,4.884996482,5.512702676,,0.97260274,0,42.75862069,732.7494723,1
Samsung,Android,15.34,1,0,12,16,64,4,4000,165,2019,356,4.68527443,5.520180098,,0.975342466,0,55.17241379,702.7911645,1
Samsung,Android,15.34,1,0,12,8,32,4,4000,169,2019,220,4.649187071,5.308317201,,0.602739726,0,55.17241379,697.3780607,1
Samsung,Android,15.29,1,0,13,5,32,4,3400,168,2019,333,4.424007957,4.792396362,,0.912328767,0,46.89655172,663.6011936,1
Samsung,Android,25.53,1,0,13,8,128,4,7040,400,2019,252,5.358188764,6.03787092,,0.690410959,0,97.10344828,803.7283146,1
Samsung,Android,25.43,1,0,8,5,32,4,6150,460,2019,431,4.934545873,5.39838892,,1.180821918,0,84.82758621,740.181881,1
Samsung,Android,25.43,0,0,8,2,32,4,7300,525,2018,452,4.81866736,5.308564683,,1.238356164,0,100.6896552,722.800104,0
Samsung,Android,20.32,1,0,5,2,32,4,5000,358,2018,542,4.663156035,5.30464729,,1.484931507,0,68.96551724,699.4734053,1
Samsung,Android,25.53,1,0,13,8,64,4,7300,175,2018,487,4.836440625,6.362027603,,1.334246575,0,100.6896552,725.4660938,1
Samsung,Android,25.53,1,0,8,5,32,4,7300,175,2018,453,4.474947599,5.632429678,,1.24109589,0,100.6896552,671.2421399,1
Samsung,Android,15.24,1,0,12,12,64,4,3300,175,2018,496,4.896346148,5.597050649,,1.35890411,0,45.51724138,734.4519222,1
Samsung,Android,15.32,1,0,12,24,64,4,3800,183,2018,645,4.967379785,5.883183103,,1.767123288,0,52.4137931,745.1069678,1
Samsung,Android,15.24,1,0,12,24,128,4,3300,168,2018,385,5.123070723,5.63489674,,1.054794521,0,45.51724138,768.4606085,1
Samsung,Android,15.34,1,0,12,8,512,4,4000,201,2018,580,5.714293704,6.618725632,,1.589041096,0,55.17241379,857.1440556,1
Samsung,Android,15.24,1,0,12,8,64,4,3300,178,2018,504,4.830152047,5.481971369,,1.380821918,0,45.51724138,724.5228071,1
Samsung,Android,15.24,1,0,8,5,16,4,3300,177,2018,642,4.469694046,5.006894974,,1.75890411,0,45.51724138,670.4541069,1
Samsung,Android,15.24,1,0,13,5,32,4,3300,178,2018,452,4.446643278,5.245970886,,1.238356164,0,45.51724138,666.9964917,1
Samsung,Android,12.7,1,0,8,5,32,4,2600,154,2018,557,4.065945088,4.626442321,,1.526027397,0,35.86206897,609.8917632,1
Samsung,Android,12.85,1,0,13,8,64,4,3000,154,2018,478,4.522114611,5.013098924,,1.309589041,0,41.37931034,678.3171917,1
Samsung,Android,12.83,1,0,8,5,16,4,3300,181,2018,443,4.24563401,5.304249735,,1.21369863,0,45.51724138,636.8451015,1
Samsung,Android,12.7,1,0,8,5,16,4,2600,152,2018,452,4.24792365,5.013564334,,1.238356164,0,35.86206897,637.1885475,1
Samsung,Android,15.32,1,0,12,24,64,4,3700,191,2018,692,5.11433443,5.859645972,,1.895890411,0,51.03448276,767.1501645,1
Samsung,Android,12.9,1,0,16,8,64,4,3000,150,2018,451,4.9682148,5.988083839,,1.235616438,0,41.37931034,745.23222,1
Samsung,Android,15.24,1,0,12,16,64,4,3500,177,2018,575,4.714293613,5.519258494,,1.575342466,0,48.27586207,707.144042,1
Samsung,Android,12.85,1,0,13,8,64,4,3000,154,2018,727,4.352082758,5.191511362,,1.991780822,0,41.37931034,652.8124137,1
Samsung,Android,12.83,1,0,13,5,16,4,3000,175,2018,480,4.31039636,4.93842296,,1.315068493,0,41.37931034,646.559454,1
Samsung,Android,15.24,1,0,12,24,64,4,3500,186,2018,407,4.734442522,5.634075062,,1.115068493,0,48.27586207,710.1663783,1
Samsung,Android,12.85,1,0,16,16,64,4,3000,159,2018,655,4.907494535,5.299117047,,1.794520548,0,41.37931034,736.1241803,1
Samsung,Android,12.83,1,0,12,8,32,4,3000,174,2018,616,4.457713717,5.479721836,,1.687671233,0,41.37931034,668.6570576,1
Samsung,Android,12.83,1,0,13,13,32,4,3300,170,2018,559,4.414372811,5.139849046,,1.531506849,0,45.51724138,662.1559217,1
Samsung,Android,15.29,1,0,12,8,64,4,3500,189,2018,678,4.370333536,6.429316171,,1.857534247,0,48.27586207,655.5500304,1
Samsung,Android,12.9,1,0,12,8,64,4,3000,163,2018,600,5.002267044,6.196607047,,1.643835616,0,41.37931034,750.3400566,1
